Trans. Date,Post Date,Description,Amount,Category,Year
12/17/2022,12/17/2022,TMOBILE*AUTO PAY 800-937-8997 WAITEM TRANSFERRED FROM PREV ACCOUNT,111.63,Merchandise,2022
12/17/2022,12/17/2022,TST* GRAM CAFE 415-518-2462 CAAPPLE PAY ENDING IN 145500032343009700607713AA,38.44,Restaurants,2022
12/17/2022,12/17/2022,WHOLEFDS SMT 10150 SAN MATEO CA,40.21,Supermarkets,2022
12/18/2022,12/18/2022,APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 1455MMWBXJ4MMQA0,15.89,Merchandise,2022
12/18/2022,12/18/2022,BILL GRAHAM CIVIC AUDI 6502396947 CA,64.8,Merchandise,2022
12/18/2022,12/18/2022,LYFT *2 RIDES 12-17 855-865-9553 CAITEM TRANSFERRED FROM PREV ACCOUNT,29.63,Merchandise,2022
12/19/2022,12/19/2022,LYFT *2 RIDES 12-18 855-865-9553 CAITEM TRANSFERRED FROM PREV ACCOUNT,29.63,Merchandise,2022
12/19/2022,12/19/2022,TM TICKETMASTER 800-653-8000 CA,86.43,Travel/ Entertainment,2022
12/19/2022,12/19/2022,WWW.WEWORK.COM 6467604450 NY,29,Services,2022
12/20/2022,12/20/2022,LS A RUNNERS MIND 6504372217 CA,175.4,Merchandise,2022
12/20/2022,12/20/2022,STARBIRD FOSTER CITY CA,17.43,Restaurants,2022
12/20/2022,12/20/2022,STORE*TEA PLUS NOODLES 6506819470 CA,15.35,Restaurants,2022
12/21/2022,12/21/2022,AMZN MKTP US*809UW6VC3 AMZN.COM/BILLWAN4YCKQCDIRO,131.5,Merchandise,2022
12/21/2022,12/21/2022,CITYOFSAC IPS PKGMETER SACRAMENTO CA02101R,12,Services,2022
12/21/2022,12/21/2022,LGND GOLDEN 1 CONCESSION SACRAMENTO CA,13.05,Restaurants,2022
12/21/2022,12/21/2022,LGND GOLDEN 1 CONCESSION SACRAMENTO CA,16.32,Restaurants,2022
12/21/2022,12/21/2022,LYFT *2 RIDES 12-19 855-865-9553 CAITEM TRANSFERRED FROM PREV ACCOUNT,25.73,Merchandise,2022
12/21/2022,12/21/2022,WALGREENS #12257 BURLINGAME CA,9.84,Merchandise,2022
12/22/2022,12/22/2022,LYFT *1 RIDE 12-21 855-865-9553 CAITEM TRANSFERRED FROM PREV ACCOUNT,13.74,Merchandise,2022
12/23/2022,12/23/2022,CITYOFSAC IPS PKGMETER SACRAMENTO CA02354R,12,Services,2022
12/23/2022,12/23/2022,LGND GOLDEN 1 CONCESSION SACRAMENTO CA,6.53,Restaurants,2022
12/23/2022,12/23/2022,PANDA EXPRESS #2907 SACRAMENTO CA,13.59,Restaurants,2022
12/23/2022,12/23/2022,WWW.WEWORK.COM 6467604450 NY,29,Services,2022
12/24/2022,12/24/2022,LYFT *1 RIDE 12-22 855-865-9553 CAITEM TRANSFERRED FROM PREV ACCOUNT,12.99,Merchandise,2022
12/24/2022,12/24/2022,NBA*SACRAMENTO KINGS 916-928-3683 CAMIC9C47400-ERBAN,75,Travel/ Entertainment,2022
12/24/2022,12/24/2022,SQ *BURLINGAME BURLINGAME CA0001152921512317149246,9.5,Restaurants,2022
12/25/2022,12/25/2022,JAMIES PLACE SAN FRANCISCOCA,31.33,Restaurants,2022
12/25/2022,12/25/2022,SAFEWAY #1547 BURLINGAME CA,29.59,Supermarkets,2022
12/25/2022,12/25/2022,SHELL57444216105 SAN FRANCISCOCA,46.74,Gasoline,2022
12/27/2022,12/27/2022,AMZN MKTP US*NH0Q87JQ3 AMZN.COM/BILLWA4NMEXHFMRK7,21.91,Merchandise,2022
12/27/2022,12/27/2022,CITYOFSAC IPS PKGMETER SACRAMENTO CA02775R,12,Services,2022
12/27/2022,12/27/2022,FD *CA DMV 593 *SVC 800-777-0133 CA,0.82,Government Services,2022
12/27/2022,12/27/2022,FD *CA DMV 593 SAN MATEO CA,39,Government Services,2022
12/27/2022,12/27/2022,LGND GOLDEN 1 CONCESSION SACRAMENTO CAAPPLE PAY ENDING IN 1455,9.13,Restaurants,2022
12/27/2022,12/27/2022,UBER EATS 866-576-1039 CA,4.12,Restaurants,2022
12/27/2022,12/27/2022,UBER EATS 866-576-1039 CA,29.52,Restaurants,2022
12/28/2022,12/28/2022,INTERNET PAYMENT - THANK YOU,-1509.06,Payments and Credits,2022
12/28/2022,12/28/2022,SACRAMENTO SPORTS AND SO SACRAMENTO CA,141.38,Merchandise,2022
12/29/2022,12/29/2022,ZIPPIN* GOLDEN1 CENTER 4152340789 CA,10.48,Supermarkets,2022
12/30/2022,12/30/2022,CHEVRON 0205708 SACRAMENTO CA00205708 0862736 I,39.69,Gasoline,2022
12/30/2022,12/30/2022,IN N OUT BURGER 276 SACRAMENTO CA,10.99,Restaurants,2022
12/30/2022,12/30/2022,MACYS ARDEN FAIR SACRAMENTO CA,167.9,Department Stores,2022
12/30/2022,12/30/2022,SQ *CUSTOM CASE SACRAMENTO CA0001152921512331455248,65.24,Restaurants,2022
12/30/2022,12/30/2022,WWW.WEWORK.COM 6467604450 NY,29,Services,2022
1/1/2023,1/1/2023,SPOTIFY P1FEF894B5 8777781161 NY,4.99,Merchandise,2023
1/1/2023,1/3/2023,NETFLIX.COM NETFLIX.COM CAITEM TRANSFERRED FROM PREV ACCOUNT,10.59,Merchandise,2023
1/1/2023,1/3/2023,SAFEWAY #1547 BURLINGAME CA,34.46,Supermarkets,2023
1/2/2023,1/3/2023,KRYSTAL AND SAAGAR 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT,10,Merchandise,2023
1/2/2023,1/3/2023,OBSIDIAN.MD 2262203323 CAN,10,Merchandise,2023
1/3/2023,1/3/2023,A PLUS DENTAL CENTER - S SAN MATEO CA,549.6,Medical Services,2023
1/3/2023,1/3/2023,AMAZON.COM*7H1T34W33 AMZN.COM/BILLWA7CGLY7QDYF3,42.12,Merchandise,2023
1/3/2023,1/3/2023,AUTOMATIC STATEMENT CREDIT,-41.41,Awards and Rebate Credits,2023
1/3/2023,1/3/2023,CAMINO PETROLEUM S SAN FRANCISCA,40.96,Gasoline,2023
1/3/2023,1/3/2023,GOOGLE *YT PRIMETIME G.CO/HELPPAY#CAP0OW57KF,15.89,Services,2023
1/3/2023,1/3/2023,TACO BELL 30785 SOUTH SAN FRACA,7.13,Restaurants,2023
1/3/2023,1/3/2023,WALGREENS #3346 S SAN FRAN CA,27.15,Merchandise,2023
1/4/2023,1/4/2023,COURSRA5IM7YPM1EY6M1D 650-963-9884 CA,49,Education,2023
1/4/2023,1/4/2023,EXTRA SPACE 1461 BURLINGAME CA,241.6,Services,2023
1/4/2023,1/4/2023,STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT,90.09,Merchandise,2023
1/5/2023,1/5/2023,AMAZON.COM*533DL0GN3 AMZN.COM/BILLWA656UQI8895R,13.85,Merchandise,2023
1/5/2023,1/5/2023,AMZN MKTP US*RZ4YB1HY3 AMZN.COM/BILLWA2IAOP636RTD,54.8,Merchandise,2023
1/5/2023,1/5/2023,SQ *LOVE BURN CHICKEN SOUTH SAN FRACA0001152921512348130249,36.26,Restaurants,2023
1/6/2023,1/6/2023,APPLE.COM/BILL 111-111-1111 CA,9.99,Merchandise,2023
1/6/2023,1/6/2023,LYFT *2 RIDES 01-04 855-865-9553 CAITEM TRANSFERRED FROM PREV ACCOUNT,24.59,Merchandise,2023
1/7/2023,1/7/2023,SEE TICKETS *FRED ARMISE 323-908-0607 CASEE TICKETS *FRED ARMISE,102.02,Travel/ Entertainment,2023
1/7/2023,1/7/2023,"SQ *HILARY CHIEM, O.D. SAN MATEO CA0001152921512353344153",106.5,Medical Services,2023
1/8/2023,1/8/2023,LYFT *2 RIDES 01-07 855-865-9553 CAITEM TRANSFERRED FROM PREV ACCOUNT,28.67,Merchandise,2023
1/9/2023,1/9/2023,AMZN MKTP US*O74QU7HY3 AMZN.COM/BILLWA77RIRA85W99,9.86,Merchandise,2023
1/9/2023,1/9/2023,AMZN MKTP US*P98A92243 AMZN.COM/BILLWA1F2157UKMEK,32.88,Merchandise,2023
1/9/2023,1/9/2023,GOOGLE *YOUTUBE TV G.CO/HELPPAY#CAP0OFLGPQ,64.99,Services,2023
1/9/2023,1/9/2023,STEAM PURCHASE 425-952-2985 WA,29.99,Travel/ Entertainment,2023
1/10/2023,1/10/2023,LYFT *1 RIDE 01-08 855-865-9553 CAITEM TRANSFERRED FROM PREV ACCOUNT,11.99,Merchandise,2023
1/10/2023,1/10/2023,PANDA EXPRESS #907 P 800-877-8988 CA,10.85,Restaurants,2023
1/11/2023,1/11/2023,APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 1455MMWBZ5629BA0,15.89,Merchandise,2023
1/11/2023,1/11/2023,EB OPEN MIKE EAGLEES 801-413-7200 CA,24.97,Services,2023
1/11/2023,1/11/2023,INTERNET PAYMENT - THANK YOU,-552.53,Payments and Credits,2023
1/11/2023,1/11/2023,TRAVEL GUARD GROUP INC 877-934-8308 WI,21.91,Services,2023
1/11/2023,1/11/2023,UNITED AIRLINES 18004214655 TX,337.1,Travel/ Entertainment,2023
1/12/2023,1/12/2023,SAFEWAY #1547 BURLINGAME CA,64.82,Supermarkets,2023
1/13/2023,1/13/2023,CAFFE CENTRAL BURLINGAME CA,27.05,Restaurants,2023
1/15/2023,1/15/2023,PAYPAL *CRUNCHYROLL 402-935-7733 CA,7.99,Services,2023
1/15/2023,1/15/2023,WALGREENS #0625 MILLBRAE CA,46.63,Merchandise,2023
1/17/2023,1/17/2023,SHELL57444215701 SAN MATEO CA,45.28,Gasoline,2023
1/17/2023,1/17/2023,SPORTSLINE 888-508-3055 CA,24.99,Merchandise,2023
1/17/2023,1/17/2023,TMOBILE*AUTO PAY 800-937-8997 WAITEM TRANSFERRED FROM PREV ACCOUNT,111.63,Merchandise,2023
1/19/2023,1/19/2023,PANDA EXPRESS #907 P 800-877-8988 CA,10.85,Restaurants,2023
1/20/2023,1/20/2023,INTERNET PAYMENT - THANK YOU,-1000,Payments and Credits,2023
1/20/2023,1/20/2023,UNITED AIRLINES 18004214655 TXAPPLE PAY ENDING IN 1455,372.8,Travel/ Entertainment,2023
1/21/2023,1/21/2023,KATSU KEI* KEI KATSUCO 8668646522 VA,150,Travel/ Entertainment,2023
1/21/2023,1/21/2023,LEANPUB 6049168017 CAN,14.99,Merchandise,2023
1/22/2023,1/22/2023,AMZN MKTP US*OJ2B68JK3 AMZN.COM/BILLWA6GMHPXEC3MX,10.4,Merchandise,2023
1/22/2023,1/22/2023,CRACKED & BATTERED LLC 540-898-4343 CAAPPLE PAY ENDING IN 1455,43.1,Restaurants,2023
1/22/2023,1/22/2023,TM *SACRAMENTO KINGS 800-653-8000 CANCA/22-39690,66.52,Travel/ Entertainment,2023
1/22/2023,1/22/2023,TST* COPENHAGEN BAKERY BURLINGAME CA,23.04,Restaurants,2023
1/23/2023,1/23/2023,AMAZON.COM*587BA3543 AMZN.COM/BILLWA1VXP8IG0UT8,13.85,Merchandise,2023
1/23/2023,1/23/2023,"FUZE TECHNOLOGY, INC. 2134516667 CA",1,Merchandise,2023
1/23/2023,1/23/2023,HOUSE KITCHEN AND BAR SACRAMENTO CA,25.12,Restaurants,2023
1/23/2023,1/23/2023,LGND GOLDEN 1 CONCESSION SACRAMENTO CA,5.44,Restaurants,2023
1/23/2023,1/23/2023,PAYPAL *PARKMOBILE 402-935-7733 CA,12.35,Travel/ Entertainment,2023
1/23/2023,1/23/2023,SHELL57444215701 SAN MATEO CA,46.25,Gasoline,2023
1/24/2023,1/24/2023,02738 PF SAN BRUNO CA SAN BRUNO CA,1.75,Travel/ Entertainment,2023
1/24/2023,1/24/2023,SAFEWAY #1547 BURLINGAME CA,97.08,Supermarkets,2023
1/24/2023,1/24/2023,UNITED AIRLINES 18004214655 TXAPPLE PAY ENDING IN 1455,5,Travel/ Entertainment,2023
1/25/2023,1/25/2023,INTERNET PAYMENT - THANK YOU,-2071.58,Payments and Credits,2023
1/26/2023,1/26/2023,BLUE LINE TRANSFER SOUTH SAN FRACA,38,Services,2023
1/26/2023,1/26/2023,FASTRAK CSC 415-486-8655 CA,25,Travel/ Entertainment,2023
1/26/2023,1/26/2023,FASTRAK CSC 415-486-8655 CA,75,Travel/ Entertainment,2023
1/26/2023,1/26/2023,FD *CA DMV 593 *SVC 800-777-0133 CA,5.36,Government Services,2023
1/26/2023,1/26/2023,FD *CA DMV 593 SAN MATEO CA,255,Government Services,2023
1/26/2023,1/26/2023,MCDONALD'S F13001 MILLBRAE CA,11.68,Restaurants,2023
1/26/2023,1/26/2023,O'REILLY AUTO PARTS 2581 MILLBRAE CA,16.4,Automotive,2023
1/27/2023,1/27/2023,CCBILL.COM 888-5969279 AZ,4.25,Merchandise,2023
1/27/2023,1/27/2023,FASTRAK CSC 415-486-8655 CA,25,Travel/ Entertainment,2023
1/27/2023,1/27/2023,MARKET MAYFLOWER & DELI SAN FRANCISCOCA,7.98,Supermarkets,2023
1/27/2023,1/27/2023,SQ *GREAT AMERICAN MUS SAN FRANCISCOCA0001152921512413106170,10.8,Travel/ Entertainment,2023
1/28/2023,1/28/2023,HI - SD DOWNTOWN HOSTEL SAN DIEGO CA,6,Travel/ Entertainment,2023
1/28/2023,1/28/2023,HI - SD DOWNTOWN HOSTEL SAN DIEGO CA,96.14,Travel/ Entertainment,2023
1/28/2023,1/28/2023,TST* FARLEYS CAFE - SF SAN RAFAEL CA00035384010198819089AA,25.78,Restaurants,2023
1/28/2023,1/28/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
1/28/2023,1/28/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
1/28/2023,1/28/2023,UBER TRIP 866-576-1039 CA,13.91,Travel/ Entertainment,2023
1/28/2023,1/28/2023,UBER TRIP 866-576-1039 CA,19.9,Travel/ Entertainment,2023
1/28/2023,1/28/2023,UBER TRIP 866-576-1039 CA,19.96,Travel/ Entertainment,2023
1/29/2023,1/29/2023,SQ *BORDER X BREWING- SAN DIEGO CA0001152921512418764739,12.16,Restaurants,2023
1/29/2023,1/29/2023,SQ *NEVERIA LOS MOCHIS SAN DIEGO CA0001152921512419051683,11.75,Restaurants,2023
1/29/2023,1/29/2023,SWAMIS NORTH PARK SAN DIEGO CA,31.22,Restaurants,2023
1/29/2023,1/29/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
1/29/2023,1/29/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
1/29/2023,1/29/2023,UBER TRIP 866-576-1039 CA,8.93,Travel/ Entertainment,2023
1/30/2023,1/30/2023,CCBILL.COM 888-5969279 AZ,7.43,Merchandise,2023
1/30/2023,1/30/2023,CCBILL.COM 888-5969279 AZ,12.76,Merchandise,2023
1/30/2023,1/30/2023,SQ *SANDBOX VR MISSION GOSQ.COM CA0002305843016976425532,150,Travel/ Entertainment,2023
1/30/2023,1/30/2023,TST* SMOKING GUN - SAN SAN DIEGO CA00013131010229654110AA,8.52,Restaurants,2023
1/30/2023,1/30/2023,TST* TACO STAND DOWNTO SAN DIEGO CA00072507010231353549AA,28.35,Restaurants,2023
1/30/2023,1/30/2023,UBER TRIP 866-576-1039 CA,3.28,Travel/ Entertainment,2023
1/30/2023,1/30/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
1/30/2023,1/30/2023,UBER TRIP 866-576-1039 CA,8.66,Travel/ Entertainment,2023
1/30/2023,1/30/2023,UBER TRIP 866-576-1039 CA,22.04,Travel/ Entertainment,2023
1/30/2023,1/30/2023,WWW.WEWORK.COM 6467604450 NY,29,Services,2023
1/31/2023,1/31/2023,THE DONUT BAR SAN DIEGO CA,9.35,Merchandise,2023
1/31/2023,1/31/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
1/31/2023,1/31/2023,UBER TRIP 866-576-1039 CA,13.94,Travel/ Entertainment,2023
1/31/2023,1/31/2023,UBER TRIP 866-576-1039 CA,17.97,Travel/ Entertainment,2023
1/31/2023,1/31/2023,WWW.WEWORK.COM 6467604450 NY,29,Services,2023
2/1/2023,2/1/2023,PARAMOUNT^ 888-274-5343 CA,5.42,Services,2023
2/1/2023,2/1/2023,SPOTIFY P20DD0B7D1 8777781161 NY,4.99,Merchandise,2023
2/1/2023,2/1/2023,SQ *MAMA MADE THAI FOO SAN DIEGO CA0001152921512428151675,33.06,Supermarkets,2023
2/1/2023,2/1/2023,SQ *WICKED POPCORN SAN DIEGO CA0001152921512428214340,8.99,Restaurants,2023
2/1/2023,2/1/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
2/1/2023,2/1/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
2/1/2023,2/1/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
2/1/2023,2/1/2023,UBER TRIP 866-576-1039 CA,11.91,Travel/ Entertainment,2023
2/1/2023,2/1/2023,UBER TRIP 866-576-1039 CA,18.91,Travel/ Entertainment,2023
2/1/2023,2/1/2023,WWW.WEWORK.COM 6467604450 NY,29,Services,2023
2/1/2023,2/3/2023,NETFLIX.COM NETFLIX.COM CAITEM TRANSFERRED FROM PREV ACCOUNT,10.59,Merchandise,2023
2/1/2023,2/3/2023,STONE BREWING - LIBE 619-2692100 CA,5,Restaurants,2023
2/1/2023,2/3/2023,STONE BREWING - LIBE 619-2692100 CA,21.55,Restaurants,2023
2/2/2023,2/2/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
2/2/2023,2/2/2023,UBER TRIP 866-576-1039 CA,12.96,Travel/ Entertainment,2023
2/2/2023,2/2/2023,UBER TRIP 866-576-1039 CA,15.99,Travel/ Entertainment,2023
2/2/2023,2/3/2023,CCBILL.COM 888-5969279 AZ,3.72,Merchandise,2023
2/2/2023,2/3/2023,CCBILL.COM 888-5969279 AZ,10.63,Merchandise,2023
2/2/2023,2/3/2023,KRYSTAL AND SAAGAR 2025317527 DCITEM TRANSFERRED FROM PREV ACCOUNT,10,Merchandise,2023
2/2/2023,2/3/2023,OBSIDIAN.MD 2262203323 CAN,10,Merchandise,2023
2/2/2023,2/3/2023,SQ *AYURBLISS PHYSICAL SAN MATEO CAAPPLE PAY ENDING IN 14550002305843016991252943,68,Medical Services,2023
2/3/2023,2/3/2023,AUTOMATIC STATEMENT CREDIT,-55.37,Awards and Rebate Credits,2023
2/3/2023,2/3/2023,BLUE LINE TRANSFER SOUTH SAN FRACA,38,Services,2023
2/3/2023,2/3/2023,CCBILL.COM 888-5969279 AZ,12.75,Merchandise,2023
2/3/2023,2/3/2023,GOOGLE *YT PRIMETIME G.CO/HELPPAY#CAP0PFG0KA,15.89,Services,2023
2/3/2023,2/3/2023,HAPPY LEMON FOSTER CITY CA,6.05,Restaurants,2023
2/3/2023,2/3/2023,POPEYES 12669 SOUTH SAN FRACA,12.08,Restaurants,2023
2/3/2023,2/3/2023,STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT,90.09,Merchandise,2023
2/3/2023,2/3/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
2/4/2023,2/4/2023,CCBILL.COM 888-5969279 AZ,17,Merchandise,2023
2/4/2023,2/4/2023,COURSRA5IM7YPM1EY6M1D 650-963-9884 CA,49,Education,2023
2/4/2023,2/4/2023,SAN MATEO SPORTS NUTRITI SAN MATEO CA,152.89,Supermarkets,2023
2/4/2023,2/4/2023,TARGET 00011221091 SAN MATEO CA,18.83,Supermarkets,2023
2/5/2023,2/5/2023,GALILEO BARR B22 ORD CHICAGO IL4524,9.81,Restaurants,2023
2/5/2023,2/5/2023,GALILEO BARR B22 ORD CHICAGO IL8741426392052847,12.27,Restaurants,2023
2/5/2023,2/5/2023,PIZZA JOHNS ESSEX MD,4.4,Restaurants,2023
2/5/2023,2/5/2023,PIZZA JOHNS ESSEX MD,26.45,Restaurants,2023
2/5/2023,2/5/2023,UBER TRIP 866-576-1039 CA,12.22,Travel/ Entertainment,2023
2/5/2023,2/5/2023,UBER TRIP 866-576-1039 CA,48.9,Travel/ Entertainment,2023
2/5/2023,2/5/2023,UNITED AIRLINES 18004214655 TX,8,Travel/ Entertainment,2023
2/5/2023,2/5/2023,UNITED AIRLINES 18004214655 TX,8,Travel/ Entertainment,2023
2/5/2023,2/5/2023,UNITED AIRLINES 18004214655 TXAPPLE PAY ENDING IN 1455,35,Travel/ Entertainment,2023
2/6/2023,2/6/2023,AMAZON.COM*CA2JS6DR3 AMZN.COM/BILLWA4S3TD5QHMJM,15.19,Merchandise,2023
2/6/2023,2/6/2023,APPLE.COM/BILL 866-712-7753 CAMMWD0WQFLHA0,9.99,Merchandise,2023
2/6/2023,2/6/2023,CCBILL.COM 888-5969279 AZ,5.3,Merchandise,2023
2/6/2023,2/6/2023,CCBILL.COM 888-5969279 AZ,10.62,Merchandise,2023
2/6/2023,2/6/2023,INTL SPY MUSEUM MUSEUM WASHINGTON DC,63.37,Services,2023
2/6/2023,2/6/2023,PAYPAL *TICKETMASTER 402-935-7733 CA,111.7,Travel/ Entertainment,2023
2/7/2023,2/7/2023,CCBILL.COM 888-5969279 AZ,3.51,Merchandise,2023
2/7/2023,2/7/2023,CCBILL.COM 888-5969279 AZ,10.62,Merchandise,2023
2/7/2023,2/7/2023,CCBILL.COM 888-5969279 AZ,10.63,Merchandise,2023
2/7/2023,2/7/2023,CCBILL.COM 888-5969279 AZ,10.63,Merchandise,2023
2/7/2023,2/7/2023,CCBILL.COM 888-5969279 AZ,17.01,Merchandise,2023
2/7/2023,2/7/2023,INTERNET PAYMENT - THANK YOU,-1995.21,Payments and Credits,2023
2/8/2023,2/8/2023,365 MARKET J 888 432-329 TROY MI,2.63,Restaurants,2023
2/8/2023,2/8/2023,AMK CAPITAL ONE ARENA CN WASHINGTON DC,20.22,Restaurants,2023
2/8/2023,2/8/2023,AMK CAPITAL ONE ARENA CN WASHINGTON DC,35.18,Restaurants,2023
2/8/2023,2/8/2023,DUNKIN DONUTSBALTIMORE BALTIMORE MD,10.26,Restaurants,2023
2/8/2023,2/8/2023,UBER TRIP 866-576-1039 CA,6.23,Travel/ Entertainment,2023
2/8/2023,2/8/2023,UBER TRIP 866-576-1039 CA,8.81,Travel/ Entertainment,2023
2/8/2023,2/8/2023,UBER TRIP 866-576-1039 CA,24.95,Travel/ Entertainment,2023
2/8/2023,2/8/2023,WISEGUY NY PIZZA- CHINAT WASHINGTON DC,10.54,Restaurants,2023
2/8/2023,2/8/2023,WWW.WEWORK.COM 6467604450 NY,29,Services,2023
2/9/2023,2/9/2023,CCBILL.COM 888-5969279 AZ,7.43,Merchandise,2023
2/9/2023,2/9/2023,GOOGLE *YOUTUBE TV G.CO/HELPPAY#CAP0PPUHRV,64.99,Services,2023
2/9/2023,2/9/2023,HILL PRINCE WASHINGTON DC,15.56,Restaurants,2023
2/9/2023,2/9/2023,SQ *AYURBLISS PHYSICAL SAN MATEO CA0002305843017028948187,136,Medical Services,2023
2/9/2023,2/9/2023,UBER TRIP 866-576-1039 CA,5,Travel/ Entertainment,2023
2/9/2023,2/9/2023,UBER TRIP 866-576-1039 CA,11.91,Travel/ Entertainment,2023
2/10/2023,2/10/2023,TST* DIVE BAR AND GRIL SAVAGE MD00060644010365207788AA,36.88,Restaurants,2023
2/11/2023,2/11/2023,ACE PARKING 4603 WASHINGTON DC,30,Services,2023
2/11/2023,2/11/2023,CCBILL.COM 888-5969279 AZ,8.49,Merchandise,2023
2/11/2023,2/11/2023,CVS/PHARMACY #10415 WASHINGTON DC,10.59,Merchandise,2023
2/11/2023,2/11/2023,GOLDEN CORRAL #2486 LARGO MD,39.93,Restaurants,2023
2/11/2023,2/11/2023,HARRISTEETER #392 BALTIMORE MD,9.99,Supermarkets,2023
2/11/2023,2/11/2023,PLANNED PARENTHOOD ACTIO NEW YORK NY,5,Services,2023
2/12/2023,2/12/2023,72600 - NH FLEET GARAGE OXON HILL MD,5,Services,2023
2/12/2023,2/12/2023,APPLE.COM/BILL 866-712-7753 CAAPPLE PAY ENDING IN 1455MMWD14ZXBNA0,15.89,Merchandise,2023
2/12/2023,2/12/2023,BLUE MOON CAFE BALTIMORE MD,95.6,Restaurants,2023
2/12/2023,2/12/2023,COURSRA9SQDK9PPG1VBLF 650-963-9884 CA,49,Education,2023
2/12/2023,2/12/2023,PABC MULTI SPACE 3 BALTIMORE MD,3.23,Services,2023
2/12/2023,2/12/2023,SPORTS COLLECTIBLES 8557419003 NJ,9.17,Merchandise,2023
2/12/2023,2/12/2023,SPORTS COLLECTIBLES 8557419003 NJ,9.17,Merchandise,2023
2/12/2023,2/12/2023,SQ *BEN & JERRY'S NATI OXON HILL MD0002305843017047935394,19.35,Restaurants,2023
2/12/2023,2/12/2023,SQ *NH ENTERTAINMENT L OXON HILL MD0002305843017048063290,25,Travel/ Entertainment,2023
2/12/2023,2/12/2023,SQ *SCRAMBLE ALEXANDRI ALEXANDRIA VA0002305843017048455554,7.24,Merchandise,2023
2/12/2023,2/12/2023,SQ *SCRAMBLE ALEXANDRI ALEXANDRIA VA0002305843017048226229,20.96,Merchandise,2023
2/12/2023,2/12/2023,THE CAPITAL WHEEL OXON HILL MD,16.5,Travel/ Entertainment,2023
2/14/2023,2/14/2023,SAMOS GREEK ISLAND GRI BALTIMORE MD,18.02,Restaurants,2023
2/14/2023,2/14/2023,STATE FARM INSURANCE 800-956-6310 ILITEM TRANSFERRED FROM PREV ACCOUNT,88.02,Merchandise,2023
2/14/2023,2/14/2023,TARGET 00028456091 BALTIMORE MD,54.05,Supermarkets,2023
2/15/2023,2/15/2023,CCBILL.COM 888-5969279 AZ,4.68,Merchandise,2023
2/15/2023,2/15/2023,SQ *AYURBLISS PHYSICAL SAN MATEO CA0002305843017062540240,68,Medical Services,2023
2/16/2023,2/16/2023,AMZN MKTP US*HE1FY4851 AMZN.COM/BILLWA4DZ6YUN4D48,40.51,Merchandise,2023
2/16/2023,2/16/2023,ANDPIZZA 2024505059 DC,31.63,Restaurants,2023
2/16/2023,2/16/2023,BONOBOS 1-877-294-7737 NEW YORK NY,98.88,Merchandise,2023
2/16/2023,2/16/2023,MCDONALDS 10876 BALTIMORE MD,7.4,Restaurants,2023
2/16/2023,2/16/2023,PAYPAL *CRUNCHYROLL 402-935-7733 CA,7.99,Services,2023
2/17/2023,2/17/2023,72601 - NH MARINER GARAG OXON HILL MD,5,Services,2023
2/17/2023,2/17/2023,72601 - NH MARINER GARAG OXON HILL MD,15,Services,2023
2/17/2023,2/17/2023,CHARLEYS PHILLY STEAKS 9 ARLINGTON VA,18.11,Restaurants,2023
2/17/2023,2/17/2023,CVS/PHARMACY #02149 ALEXANDRIA VA,27.62,Merchandise,2023
2/17/2023,2/17/2023,HARRISTEETER #392 BALTIMORE MD,29.16,Supermarkets,2023
2/17/2023,2/17/2023,PANDA EXPRESS #128 ARLINGTON VA,9.13,Restaurants,2023
2/17/2023,2/17/2023,"PARKWHIZ, INC. 888-472-7594 ILAPPLE PAY ENDING IN 1455",4,Services,2023
2/17/2023,2/17/2023,PHO NAM ALEXANDRIA VA,45.74,Restaurants,2023
2/17/2023,2/17/2023,SQ *HEALTH PUB- FASHIO ARLINGTON VA0002305843017070678524,9.9,Restaurants,2023
2/17/2023,2/17/2023,SQ *NEON CULTURE RIDGELAND MS0002305843017072974051,51.75,Merchandise,2023
2/17/2023,2/17/2023,SQ *SALE PRICE TAXES FORT WASHINGTMD0002305843017073374408,152.42,Merchandise,2023
2/17/2023,2/17/2023,SQ *SWSS T/A THE CRUCI WASHINGTON DC0002305843017075390817,1.25,Restaurants,2023
